	GSM3038876_M-17-1.CEL	GSM3038877_M-17-2.CEL	GSM3038878_M-17-3.CEL	GSM3038879_S-17-1.CEL	GSM3038880_S-17-2.CEL	GSM3038881_C-17-1.CEL	GSM3038882_C-17-2.CEL	GSM3038883_C-17-3.CEL	GSM3038884_M-24-1.CEL	GSM3038885_M-24-2.CEL	GSM3038886_M-24-3.CEL	GSM3038887_S-24-1.CEL	GSM3038888_S-24-2.CEL	GSM3038889_S-24-3.CEL	GSM3038890_C-24-1.CEL	GSM3038891_C-24-2.CEL	GSM3038892_C-24-3.CEL	GSM3038893_M-49-1.CEL	GSM3038894_M-49-2.CEL	GSM3038895_M-49-3.CEL	GSM3038896_S-49-1.CEL	GSM3038897_S-49-2.CEL	GSM3038898_S-49-3.CEL	GSM3038899_C-49-1.CEL	GSM3038900_C-49-2.CEL	GSM3038901_C-49-3.CEL
Solyc11g018520.1	4.390249272	4.164429807	4.403331756	4.715908706	3.972398643	4.263362279	4.420025606	4.121723025	4.033673278	4.257891083	4.217434896	4.0810927	4.353948196	3.691920218	4.464065584	4.621121719	4.203989841	4.337153909	3.818250333	4.322649454	3.850284865	4.217468194	4.654661769	4.529094055	3.991692448	3.993969364
Solyc11g018530.1	8.616919792	7.537597244	7.500072887	7.590549475	6.202308555	8.313387652	8.856308766	8.727660439	7.309761633	6.434803745	7.393964052	6.546932506	9.246512206	6.877887383	9.520413622	8.813658751	9.981947329	9.096286586	8.652121383	8.033188384	8.048456904	9.02308753	9.096050257	9.339778675	9.13113156	6.846304955
Solyc11g018550.2	6.434209875	7.172101961	6.957510718	7.535985832	7.044038057	7.071659964	6.633275437	6.855585	7.112180351	7.073721126	7.042073906	6.406085481	7.11653655	6.839683668	6.40905422	7.516211325	6.89352368	6.689795145	7.41517245	7.449202865	6.721845196	6.795543998	6.590585144	6.414327138	6.720254601	6.829817505
Solyc11g018560.1	5.318307207	4.496153928	4.96839027	4.731626533	5.029034536	4.618128169	5.189436358	4.707699553	5.199803092	5.000366326	5.131737021	5.254893398	5.243310137	4.780304446	5.099808653	5.096068249	5.211356175	4.892056033	5.346597173	4.959182542	4.802627013	4.968713406	5.341441207	4.895349557	5.183494069	5.013666567
Solyc11g018580.1	8.633360529	8.94223438	8.680717441	8.670722285	8.638346609	8.699894681	8.592706217	8.754208083	9.07892815	8.189950959	8.569857086	8.16797075	8.786173396	8.520684266	8.59519048	8.687586253	8.824436438	8.475867647	8.569815439	8.699453892	8.717913672	8.408018389	8.478055104	8.387137352	8.834175706	8.5986101
Solyc11g018590.1	9.893755209	9.627583412	9.865910687	10.45522592	9.751403166	9.333042784	8.994804082	9.938552187	9.108855083	9.222756506	9.527886205	9.574350336	9.522086677	9.672788567	9.323775645	10.26292451	9.887018976	9.392181603	9.456682492	9.818644203	9.963895151	9.752265087	9.006506055	9.849135678	9.841750978	9.623814642
Solyc11g018620.1	5.224725764	4.286794045	4.495879913	4.725702739	4.70563928	5.044178424	5.295056581	3.91859045	5.319004755	5.386486101	4.915339549	5.106038982	5.093570992	4.724833636	5.01099274	4.914241537	4.753504475	5.266946918	4.363426233	4.195299393	4.725065593	5.057148012	5.617093589	5.847140747	5.346951307	4.607112906
Solyc11g018800.1	4.642611494	6.571934143	7.712615107	3.544652862	7.920276513	5.388293738	6.727821373	6.211087741	9.093540852	9.30936366	6.779440368	7.741991017	4.916604808	7.277956553	7.584463371	3.83821959	3.118825363	4.356742376	8.256661181	6.713444124	6.092849492	4.06818368	4.561539744	4.648894771	6.882367723	8.245873831
Solyc11g018810.1	7.15432568	7.434554068	8.132926747	7.906519049	7.766787787	6.921464436	7.205006363	7.872253251	7.251940423	7.472241072	7.520949901	7.48327419	7.196027925	7.01730347	6.966785819	8.196425709	7.614493069	7.013923341	7.706595552	7.645747756	7.046851491	6.805770441	6.639109658	6.636804954	7.141179678	6.739615098
Solyc11g019950.1	9.280352301	8.980109352	8.881281641	8.806706599	8.695632487	9.054961485	8.668230731	8.975142191	8.62595407	8.5525922	8.978013468	8.691382691	9.272241777	8.769103168	8.756044298	9.393347521	9.475410634	8.781701233	9.105188995	9.195940488	9.121845736	9.22856639	9.039284487	9.099048911	9.130935083	8.763039091
Solyc11g020300.1	9.082441032	9.121448733	8.943866011	8.987498854	8.956961783	8.927536532	9.017957478	9.216930623	8.418320465	8.992618653	9.116462698	9.123801226	9.051862815	8.809750339	9.086992114	9.285188875	9.348386472	8.947500639	9.196986806	9.137237363	8.98919026	9.159518706	9.301718715	8.644629617	8.865718318	8.814989677
Solyc11g020330.1	3.648924256	4.869222568	5.887737049	4.778423608	4.892249569	6.023761455	5.395502053	6.628132825	4.748235756	3.225515687	3.352006532	3.465651968	4.822361814	3.864826811	6.234406598	3.545436725	3.591852003	4.108525963	5.320375031	5.849204721	4.650678918	4.809149304	4.960964101	3.195862779	3.118366542	4.927007281
Solyc11g020590.1	6.644167216	5.981968098	5.250676907	5.036427004	5.845123151	6.597139951	6.487732975	5.946537983	6.099274635	6.388166789	6.439271032	6.057491067	6.450695614	6.191707348	6.575610875	6.238992631	6.60006584	6.558376411	6.592176948	5.734535727	6.025377434	6.464232851	6.763864536	6.83999673	6.682532712	5.72669869
Solyc11g020670.1	9.892714208	10.42566876	9.277736066	9.873278553	9.006600734	10.58138943	9.67038778	8.32061631	9.49492065	9.993782928	10.40470685	9.927173949	9.758238007	8.252460898	9.571643039	8.97939221	9.446835974	9.758291569	8.893166717	9.293334615	9.904147793	9.293514365	9.342680159	9.945599732	8.577518129	10.43447298
Solyc11g020680.1	7.512429731	7.888216602	6.86402793	6.971756921	7.63408351	7.703931594	7.915597537	7.194287224	8.178196057	7.664016684	7.825058688	7.574624037	7.32471821	7.456403121	8.318066405	7.393499112	7.535309792	7.526977808	7.202654117	7.218335083	7.472539924	7.525731642	7.63449353	7.621782867	7.579054103	7.744013144
Solyc11g020720.1	3.911462332	4.106770613	4.923995815	4.708402848	4.349222821	3.647563175	4.311641695	4.291771692	3.974527932	3.785860705	4.005871729	3.825852031	4.116533231	4.106770613	3.878823056	5.458766266	4.295511734	4.108156914	4.027118907	3.968280641	4.161538605	4.062320949	3.831086972	3.619616485	3.840469288	3.709037611
Solyc11g020730.1	5.938778071	5.227461249	4.818356557	4.762539001	5.409142865	6.317806622	6.406636618	5.082403376	6.535309927	6.040996013	5.725059723	5.502236194	5.571981931	6.20376645	6.756047233	5.289141845	5.905083775	6.216553346	5.785607716	5.117437399	5.824522969	5.957725126	6.350373561	6.481414273	6.61155621	6.027540722
Solyc11g020780.1	7.42578028	7.697169945	7.419588411	7.11631346	7.44749704	7.588518039	7.640963607	7.26833184	7.437641988	8.035734648	7.656250268	7.701659709	7.517382707	7.388236032	7.359741826	7.647042827	7.711412268	7.349013311	7.593784239	6.993713753	7.229619337	7.52238805	7.961863882	7.485272313	7.542644369	7.164515974
Solyc11g020860.1	3.290890119	3.626298924	3.673012652	3.968178293	3.302816629	3.099074384	3.131315241	3.600520563	3.251303321	3.137894391	3.331175762	3.469979507	3.387680689	3.335973235	3.242867036	3.931428287	3.823458768	3.263138443	3.236077642	3.445880916	3.497532446	3.07010732	3.171131871	3.213239372	3.383835067	3.289874279
Solyc11g020870.1	5.01437256	3.973605494	4.337869973	3.823225601	4.745212922	4.214178806	4.477912008	4.091409099	4.342827869	4.94807802	4.554027403	4.672137356	4.468207279	4.740088623	4.505352262	3.88972393	4.338327075	4.798990138	4.396489169	4.052354304	4.37539841	4.848404746	5.184379291	4.536213724	4.903162933	4.174137762
Solyc11g020950.1	2.539974134	2.704620969	3.106348079	2.590809519	2.722553558	2.456099925	2.771736457	2.853737042	2.630713959	2.531378056	2.656784982	2.627457203	2.631475633	2.531115528	2.426025434	3.099636185	2.490428663	2.557550152	2.479261534	2.772411351	2.651072458	2.51056361	2.498561363	2.434065517	2.723690912	2.640354074
Solyc11g020960.1	10.21358307	6.653604746	7.933260262	8.335571722	8.044217828	9.65297947	4.617213153	8.018905434	7.02002499	8.077572167	8.022049513	7.696287426	7.695535176	8.947333075	6.313259782	6.381798647	8.152800329	6.72068605	7.949119957	8.515286207	9.590515147	8.499468008	8.367625796	9.493356461	8.809855144	7.055942877
Solyc11g021060.1	3.947845753	4.986543796	3.869651052	7.042093964	2.57667874	7.417771216	7.154997522	8.550991976	2.666400562	5.958524518	8.281790145	6.542595542	9.300850289	3.779840465	8.210045408	5.04732562	8.156114022	10.58210943	10.57328211	6.197332733	7.392215841	7.030695736	6.029594009	3.777817324	2.968686224	7.478703121
Solyc11g021130.1	8.540317572	8.207934323	8.31006701	8.968074908	8.611139478	7.894604764	7.970108126	8.265996889	7.780541476	7.750475777	7.902551532	8.245257406	8.334138531	8.317746631	8.144246824	8.467496562	7.988283635	7.626866675	8.03710539	8.226357555	8.540236926	8.167562386	7.377828726	8.681980624	8.444838359	8.644458204
Solyc11g021220.1	2.99712236	3.847940162	4.18389713	4.817832877	4.297152119	3.449630812	3.519234783	5.044186291	3.827271707	3.799334965	3.68066166	3.854209052	3.769698625	4.352908932	4.063356064	5.063948397	4.601965976	4.117084029	3.787912177	4.786295478	4.19681471	3.674344048	3.737399078	3.532980602	3.486735385	3.763745253
Solyc11g022390.1	7.426599566	7.455602965	7.304975766	7.880200613	7.301188636	7.239323883	7.269979449	7.426048404	7.291514498	7.44110081	7.463626527	7.375749824	7.598805128	7.204559935	7.154113023	7.504532335	7.326594891	7.403544227	7.620475449	7.452180271	7.289461088	7.296748593	7.15030641	7.096204105	7.110826327	7.36426129
Solyc11g022470.1	6.693656464	7.1928272	7.239453142	7.517868646	6.834319862	6.937088514	7.174852302	7.206285258	7.202882611	6.921059763	7.129688177	6.959679515	7.013210739	7.029727795	7.228012576	7.741538527	7.233058828	6.995036585	6.99850503	7.321300042	6.780059274	6.771610986	6.912351217	6.712486555	6.867005946	7.168254116
Solyc11g022590.1	3.143653336	3.122053394	3.671542209	3.51660709	3.024965649	2.904079685	2.856367844	3.179333265	2.949975309	2.848861728	2.794179344	2.958043973	3.193765144	2.868422467	2.943839702	3.803004393	3.060545941	3.124122067	2.721285517	3.542322038	2.620055235	2.968852947	2.456461589	2.558554776	2.636870915	3.218746373
Solyc11g027660.1	12.0661175	12.59893881	12.36418435	12.17760211	12.63711969	12.38018058	12.44392407	11.83273254	12.74467542	12.20361382	12.02890787	12.03197847	12.79798618	12.07488165	11.92593956	12.27990877	12.02903994	12.44015244	12.2109303	11.86039102	12.66971832	12.39617098	12.49684188	12.66449157	12.65860503	12.58669201
Solyc11g027750.1	12.25917065	12.90431599	12.41221056	12.20706023	12.88406176	12.69510285	12.70603566	12.03064121	13.00072967	12.5652821	12.35249922	12.4082418	13.1013539	12.35225622	12.29057195	12.60151992	12.2971083	12.80446682	12.41735965	12.02555559	12.99358623	12.67426086	12.81913253	13.15809469	13.0291043	12.80294237
Solyc11g027810.1	6.046866186	5.81517909	6.086647199	5.729109851	5.796935329	5.847412553	5.4137884	5.871193573	5.946370699	5.849178955	5.646823904	5.832904778	5.878048652	5.889967452	5.12949232	5.801750839	6.073233925	5.899590645	6.299292062	5.555030677	5.569116218	5.88861884	6.304436745	5.568411195	6.014407736	5.577420951
Solyc11g027830.1	5.201791877	5.440391075	5.923925272	5.926582561	4.765104469	5.327711839	5.002167185	5.228319022	4.240206809	5.383547103	5.407110792	5.104109954	5.611547667	5.011781443	4.646910376	5.903005139	5.128537537	5.342204439	5.682209508	5.610975571	5.101734758	5.181348812	5.339867995	4.763821748	4.756382549	4.690690352
Solyc11g027870.1	10.93742239	10.37672813	10.48610048	10.46678326	10.61599494	10.50823885	10.31151872	10.38426202	10.3936729	10.55104942	10.52920545	10.49765569	10.76003207	10.67942734	10.24624277	10.06509966	10.38720354	10.76405238	10.86120657	10.52091351	10.61724287	10.70638057	10.58814562	10.75751201	10.86194767	10.39738079
Solyc11g028010.1	8.416852426	9.084516037	8.980603037	9.25423941	8.765771924	8.684347647	8.962674473	9.216562357	8.798145257	8.679063527	8.803466799	8.729676623	8.915744096	8.55937234	8.878725108	9.703433712	9.614210125	8.799395226	9.110523163	8.862780709	8.662760235	8.671011192	8.577354854	8.646625069	8.510887609	9.002579561
Solyc11g028020.1	2.48665823	2.533816444	2.901938715	3.367558471	2.798901841	2.63743137	2.701642647	2.812955062	2.757168694	2.484400327	2.652632241	2.615558948	2.572554629	2.565649694	2.518015944	3.165095639	2.72266614	2.524257957	2.788991961	2.81882815	2.590108525	2.42708901	2.552543223	2.644607782	2.672851255	2.764665686
Solyc11g028100.1	10.72767884	10.57652643	10.44497119	10.34294276	10.7293839	10.11682051	10.46312166	10.39193271	10.45186204	10.47754078	10.60584712	10.63496058	10.59271404	10.64061557	10.59313547	9.705561999	10.37245011	10.60134282	10.31530014	10.30392995	10.58017491	10.78544865	10.31546242	10.69570902	10.63498617	10.54366291
Solyc11g028350.1	8.366748604	8.139186615	6.839778282	7.775777253	7.170286954	8.516564381	8.54594166	6.647441372	8.010865425	8.127541311	8.221586504	8.143112392	8.247225129	7.571406138	8.792904905	7.897496082	8.322649769	8.910723428	7.303764035	7.518856361	8.153652255	8.529684065	8.527393735	8.764630065	8.041245398	8.640505657
Solyc11g030380.1	8.366748604	8.139186615	6.839778282	7.775777253	7.170286954	8.516564381	8.54594166	6.647441372	8.010865425	8.127541311	8.221586504	8.143112392	8.247225129	7.571406138	8.792904905	7.897496082	8.322649769	8.910723428	7.303764035	7.518856361	8.153652255	8.529684065	8.527393735	8.764630065	8.041245398	8.640505657
Solyc11g030390.1	9.696201807	9.794472483	8.923354721	9.840476472	8.959079382	9.912747896	9.883270565	8.900460816	9.320812307	9.390926435	9.748405697	9.626335651	9.81333441	8.983177269	9.994233963	10.02861114	10.04084672	10.06628649	9.019426508	9.457056666	9.761963063	9.923141682	9.699826648	9.954005053	9.236749369	10.08596287
Solyc11g030600.2	8.290926431	7.81856034	8.144751271	8.105827656	7.453954048	7.574636645	7.772423219	7.725038488	6.980527306	7.646224499	7.602318717	7.385902926	7.931921142	7.525401026	7.416879589	8.09941622	7.526108522	7.792818376	8.336547522	8.057299549	7.706893168	7.884204743	7.939253657	7.847639914	8.307085877	7.398670068
Solyc11g030720.1	9.126652904	8.477805329	9.04912754	8.806569477	8.992872239	8.450921499	8.31281618	9.167061688	8.704210542	8.571380124	8.617023861	8.755446294	8.873154228	9.223744132	8.492912951	8.87734696	8.91805166	8.823745079	9.28834573	8.864527552	8.844069689	8.761076941	8.576224393	8.799117894	9.19111086	8.551126295
Solyc11g031950.1	10.11516224	9.227636277	8.977616176	9.834687902	9.396769753	10.4408943	8.385856462	9.395950449	8.98936033	10.34621712	10.38291123	10.29652014	9.434333414	9.51676302	8.157105568	8.780539142	9.471194956	10.11263835	10.05419231	8.972380496	9.293232153	10.58600863	10.23919722	10.2022714	10.45864127	9.219993958
Solyc11g031960.1	3.899724178	4.244381578	4.348862544	3.814664118	3.740013968	3.683979275	3.711959834	3.375785425	3.563952724	3.408869577	3.495815616	3.884339143	3.532581867	3.753988658	3.575119526	4.062635495	3.75672478	3.395648931	3.694092339	4.007887298	3.424178087	3.480295171	3.518603812	3.42054032	3.778225725	3.820633992
Solyc11g032100.1	7.588140307	8.40548414	8.647568246	8.500746048	8.486765189	7.088321782	7.233338991	8.27949061	9.010222781	8.282048237	8.610954774	8.615205885	7.657360103	8.200659461	7.076083147	7.41457583	7.369351116	7.141801267	8.31002857	8.333804001	7.885310234	7.349664154	7.136544161	7.600829475	7.980285704	8.162913319
