	GSM2857543_M-17-1.CEL	GSM2857544_M-17-2.CEL	GSM2857545_M-17-3.CEL	GSM2857546_S-17-1.CEL	GSM2857547_S-17-2.CEL	GSM2857548_S-17-3.CEL	GSM2857549_C-17-1.CEL	GSM2857550_C-17-2.CEL	GSM2857551_C-17-3.CEL	GSM2857552_M-24-1.CEL	GSM2857553_M-24-2.CEL	GSM2857554_M-24-3.CEL	GSM2857555_S-24-1.CEL	GSM2857556_S-24-2.CEL	GSM2857557_S-24-3.CEL	GSM2857558_C-24-1.CEL	GSM2857559_C-24-2.CEL	GSM2857560_C-24-3.CEL	GSM2857561_M-49-1.CEL	GSM2857562_M-49-2.CEL	GSM2857563_M-49-3.CEL	GSM2857564_S-49-1.CEL	GSM2857565_S-49-2.CEL	GSM2857566_S-49-3.CEL	GSM2857567_C-49-1.CEL	GSM2857568_C-49-2.CEL	GSM2857569_C-49-3.CEL
Solyc01g095510.2	3.749222266	3.436844968	3.785208877	4.139824241	4.410853966	3.600126837	3.534137033	3.719693717	3.914554952	3.895047671	3.573162233	4.025360991	3.829012831	3.78359687	3.955676753	3.72364739	3.657374349	3.558728212	4.156548662	4.036390139	3.832713698	4.925820588	4.184072544	4.166760089	3.728661176	3.389390651	4.389523879
Solyc01g095520.2	10.62363393	10.47710508	10.4623056	10.14394339	9.447923377	10.34948078	11.33752322	11.25017431	11.14936531	9.015464456	9.62154315	9.910116006	9.175225781	8.472398815	10.10854427	10.28571713	10.33615742	10.08385635	9.903256344	9.990570661	9.469535204	8.4278272	9.17374661	9.646845837	10.24790999	9.46904515	10.70427789
Solyc01g095530.2	8.602934987	8.391600016	8.330634686	8.170505256	8.072795771	7.762458188	8.968167706	8.965401228	9.285132466	8.018744935	7.957962816	8.218983637	9.76296121	10.09009299	9.958218382	8.217547743	8.418366841	8.322821803	9.538662632	9.016765077	9.264267225	10.13760758	10.25561556	9.57592814	9.548812277	9.413391719	9.579130858
Solyc01g095540.2	3.81889293	3.886469315	3.227876702	3.359429227	3.028900964	3.283735081	3.560545779	3.36771337	3.458360877	2.955495135	3.30440965	2.901944363	3.324202282	3.121840422	3.276787352	3.286776559	3.526528158	3.344124699	3.246024643	3.120967863	3.489404831	2.980118754	3.394568996	3.242370524	3.380070635	3.643290185	3.399663237
Solyc01g095570.2	6.621319288	5.993748417	7.014347503	8.335224519	8.315398853	7.336904618	6.686889814	7.061277167	7.286043653	6.908325564	6.696619642	7.741989517	7.472122167	8.10395922	8.311409556	6.74906708	6.314607721	6.461231922	8.316412013	8.282865413	7.834369546	9.393472403	8.856066486	8.826200473	7.498984109	7.279426759	8.381091251
Solyc01g095580.2	9.446475434	9.666539739	9.80345293	10.1460388	9.997407122	9.506099782	10.22813881	10.17698693	10.22305381	10.1671208	10.00652268	10.35787128	9.899226921	10.12073767	9.92094095	10.11556174	9.916981684	10.08353607	10.21074595	10.03273574	10.00349762	9.697383658	10.13473085	10.30885269	9.787785003	9.566779606	9.8668023
Solyc01g095620.2	7.262521133	7.791171057	6.407505826	5.917265822	5.576885104	6.697119399	7.954881948	7.067410929	6.676779781	6.75078306	6.552483888	5.766911372	8.170999217	6.05697447	5.749819814	6.070017799	6.548212028	6.333104387	5.77914884	5.711810523	6.773819554	6.789374519	6.234631546	6.142435243	7.161191003	7.875386511	6.271632142
Solyc01g095630.2	8.788760717	9.3449431	9.866970922	10.55112094	10.7176903	9.81190408	9.075450856	8.785292618	8.583544339	9.613867114	9.728071812	9.950169041	8.976283	9.199872399	9.252397071	9.795286062	9.626461621	9.371105475	9.705919223	9.322698812	9.060148351	10.45243635	9.978628453	11.53698145	9.330447729	8.578023518	10.24438607
Solyc01g095700.2	10.25847232	10.91477122	10.75614512	8.819555841	9.607542208	10.1812107	9.952694501	10.1870951	9.88347659	10.28216918	10.25168987	9.537710679	10.90688058	10.47709136	9.739897205	10.17366864	10.54947417	10.54254908	9.2076562	9.711145491	10.29488976	8.862387547	9.959396658	9.551959926	9.973899999	10.48143414	9.671271981
Solyc01g095930.2	2.484283104	2.593507539	2.539701395	3.806335479	3.142973714	2.589820852	2.625274124	2.613254615	3.171656659	2.589217436	2.587841617	3.095653662	2.57572917	2.616537934	2.859314789	2.663243605	2.675455111	2.684398303	3.101680499	2.672832707	2.615271927	2.696577755	2.798930238	2.816461573	2.686034012	2.432229368	2.788726056
Solyc01g095990.2	8.86168577	8.801945743	8.833669137	8.495967206	8.897624974	8.92143103	8.773725847	8.736217665	8.665433988	9.288217522	9.26175132	9.062387664	8.967349429	8.574537333	8.541594661	8.930566686	8.952785219	8.790632645	8.841061597	8.969596695	9.233411547	8.816724991	8.750650605	9.262634614	8.904656718	8.800845915	9.065712707
Solyc01g096020.2	7.389362684	7.637273897	8.158251241	8.498268717	8.264561364	7.753064994	7.682378564	7.736445015	7.703503923	7.945943907	8.151240503	8.45023389	7.319910076	7.960259393	8.031235347	8.173856676	7.871776635	8.280472864	8.307389819	8.172929149	8.020873225	8.225824723	8.285414869	7.738591101	8.0286125	8.256452632	8.061640631
Solyc01g096030.2	7.396560311	7.357240277	7.759195367	8.086197993	7.810428526	7.39866943	7.22164508	7.518148724	7.678874379	7.580608183	7.589017951	8.044950139	6.658292999	7.832800697	8.074818353	7.475041022	7.382885178	7.585875132	8.113918826	7.99590343	7.593787732	8.087130407	7.836980662	7.790131904	7.273674558	7.35430166	8.063636547
Solyc01g096080.2	8.252328902	8.61195119	8.970411725	8.891198418	8.694019243	8.71298052	8.79962387	8.529443575	8.795204565	9.148673088	9.214347644	9.409423659	7.837546812	7.58697072	7.993942708	8.98732326	8.519202405	8.75049586	9.205214112	8.75648956	8.796886727	7.919512981	8.181926547	8.250083175	8.781164705	8.34598156	8.381446207
Solyc01g096090.2	9.280659199	9.406084282	9.449136014	10.00606734	9.796412089	9.47911056	9.222666129	9.501105545	9.522928769	9.493351315	9.386246717	9.58812661	9.235730932	9.402519836	9.536141692	9.314352893	9.286695161	9.218027856	9.574308441	9.364455058	9.135699399	9.661817498	9.159639641	9.383483881	9.374528593	9.054344166	9.182976678
Solyc01g096100.2	10.88023064	10.96995468	11.24636083	10.00573103	9.869084082	10.4040245	11.10446198	11.13565426	10.87522883	10.35951508	10.20806859	10.25916466	9.500221482	10.2059344	9.640414592	10.47624614	10.41240161	10.59931932	10.59707269	10.40324041	10.68003997	9.735391157	10.19193074	10.02185406	10.79397095	11.308046	10.0709918
Solyc01g096130.2	7.728112757	7.76923771	8.084865561	6.404235643	7.412401306	7.48426408	7.557053179	7.811798667	7.541511268	7.792715988	7.754186557	7.613783518	8.36422875	8.346778094	7.424639172	7.490769411	7.533856237	7.694694998	7.754186557	7.474182711	8.008624208	6.75883987	7.574368378	7.848593888	7.313233817	7.853489074	7.645659975
Solyc01g096150.2	6.413125507	6.320800522	5.886578598	5.054639881	5.318762929	5.992673054	6.126829354	5.779064259	6.148082653	5.861359512	6.154248509	4.857447293	6.849885053	5.400497616	5.482536906	5.820231476	5.620020462	6.109527043	5.123377023	5.949523301	6.209138547	4.964691611	5.252350282	4.834019091	5.778488094	5.946446261	5.051165881
Solyc01g096190.2	9.422555761	9.302377583	9.327836324	9.010388295	9.440715859	9.621011622	9.297335258	9.298068899	9.319584333	9.329200793	9.487901926	9.968999323	9.012058682	8.529600511	9.757169415	9.339835611	9.106024362	9.009753104	9.59477781	9.91407021	10.10202999	8.551242172	9.727908131	10.58091418	9.167243517	9.394556884	9.652379185
Solyc01g096230.2	5.381526351	5.435549986	6.053153191	6.223653704	6.871069797	5.999804789	5.270388182	5.419390617	5.901120254	5.90873362	6.313903681	6.662778151	5.520240126	7.067358496	6.998746118	6.095860972	5.673369174	6.206298796	6.770864893	6.938968829	6.857459474	8.115907559	7.162294309	7.264927661	5.137003291	5.552321045	7.80870148
Solyc01g096240.2	11.89032567	11.95514913	11.70421101	10.87155918	10.92613263	11.41119784	11.79679928	11.6286668	11.75067257	11.73178563	11.79634756	11.25368824	10.57057963	10.20571156	10.7499499	11.71171643	11.72869591	11.82652265	10.96679646	11.08010254	11.25112669	9.251324103	10.3536715	8.821248295	11.20346697	11.18619456	11.38376113
Solyc01g096290.2	10.97081158	11.04246703	11.02483119	10.92452563	11.30165293	11.30571095	11.1512951	10.9994025	11.21679722	11.33081297	11.28784636	11.21569965	11.48820079	11.08679607	10.96846168	10.95346358	11.11796843	10.86235575	11.14199396	11.26538712	11.15976877	11.05538467	11.31027798	11.34975997	11.4984129	11.19491277	10.73783566
Solyc01g096360.2	11.01767915	10.88125385	10.84764037	10.38219035	9.905211758	10.60204608	11.12915345	11.09308163	10.96131774	10.64167172	10.72421522	10.7761772	9.959795842	9.609999895	10.36368173	10.84851712	10.76840087	10.71768107	10.97222038	10.60985405	10.81176922	8.602625228	10.17441742	9.604321905	10.72636553	10.85432293	10.91428291
Solyc01g096390.2	8.774619513	8.497922939	9.231438047	10.10759746	9.433228724	8.995693452	8.923804422	8.95172155	9.125554764	8.932378544	9.186064669	10.00216325	8.478549558	9.393174626	9.75851848	9.347922754	8.95285023	9.354205265	10.07772283	10.13110885	9.691119275	9.849768468	9.972666626	9.501761965	9.253709407	9.323597608	9.814576438
Solyc01g096420.2	5.573646878	6.139498842	8.106300884	8.075943457	9.643429155	8.214108	6.193870366	6.545313529	5.939022649	6.481039454	6.46128602	7.428171591	6.81822563	8.78104735	6.27321702	6.701427241	6.173416997	6.864565585	7.570892726	7.10257551	7.803256556	8.667929028	8.728758627	9.590881602	7.558989455	7.971284412	8.532356801
Solyc01g096450.2	10.24021507	9.837906364	8.5900305	5.910580247	6.399651603	8.689890586	10.37041578	9.451498664	9.990071515	7.606649858	8.541627593	7.158700551	7.941608625	5.573557633	7.39768853	9.69991305	10.45422089	9.682379362	8.268922973	8.807373328	8.487880881	4.74671751	7.63432605	5.864896956	10.62580525	10.04777155	7.294523523
Solyc01g096470.2	7.728747013	7.69359721	8.1772148	9.07522684	8.400370185	8.041368438	7.621421496	8.131365765	8.129243693	7.764144704	7.926278608	8.591833709	8.60414682	9.433952308	9.299602608	8.065341983	7.392409836	8.244425703	8.573698607	8.447429238	8.281943558	8.811264974	8.829085781	8.59794748	7.540859817	7.971475543	8.767967222
Solyc01g096480.2	11.11801671	11.02664661	10.79340586	10.96753275	10.67965479	10.95636111	11.06581256	10.96746657	11.21742974	10.88515588	10.89522602	10.81185085	10.151728	9.716095553	10.48149908	11.15786547	11.25310323	10.97436199	10.73973897	10.36469545	10.08623105	9.194858825	9.912280392	9.796550288	10.81941633	10.57194737	10.16073812
Solyc01g096520.2	9.897960487	9.971435537	10.1014352	10.17869191	11.02230236	10.40799143	9.823976343	9.985850387	10.18681959	10.40019225	10.35437116	10.17777131	10.34616007	10.70786363	10.15640505	9.952229563	9.971534725	9.908811848	9.809931807	9.921399231	9.811867932	10.25890634	9.910700953	10.70612681	9.940290947	9.748344726	9.923785137
Solyc01g096530.2	8.612968423	8.947479364	9.146619993	9.422719469	9.634721518	9.032115253	8.324386017	8.732627543	8.931598283	9.077953325	9.039499899	9.515658758	8.470897668	9.505008793	9.537172434	9.029622653	8.663235658	9.101400358	9.467048508	9.618612197	9.557029333	9.846768082	9.593273588	9.754756019	8.857083462	8.994454344	9.515326036
Solyc01g096570.2	10.34055033	10.10243836	10.17310999	9.454995316	9.77855093	9.9342313	9.979570277	10.05620506	9.976865082	10.25436994	10.24096741	10.03184974	10.72668047	10.7762155	10.4918057	10.22870331	10.07369234	10.43765192	10.18735422	10.45183486	10.62923528	9.982845363	10.35679392	10.32333566	9.906080729	10.24860519	10.32200818
Solyc01g096580.2	11.32479151	11.4603761	11.3399502	10.7975441	11.45656255	11.63939206	11.47597842	11.24225507	11.42707197	11.55529205	11.51688335	11.1410264	11.58799144	11.24941933	10.98153082	11.12074169	11.48136828	11.07409236	11.12234802	11.29843864	11.11465299	10.77176531	11.15632056	11.26415728	11.75436697	11.47239413	10.54183723
Solyc01g096590.2	11.32479151	11.4603761	11.3399502	10.7975441	11.45656255	11.63939206	11.47597842	11.24225507	11.42707197	11.55529205	11.51688335	11.1410264	11.58799144	11.24941933	10.98153082	11.12074169	11.48136828	11.07409236	11.12234802	11.29843864	11.11465299	10.77176531	11.15632056	11.26415728	11.75436697	11.47239413	10.54183723
Solyc01g096610.2	6.456031906	6.657115077	6.640445768	5.997898504	6.408437785	6.291704715	6.512600172	6.659253108	6.603976085	6.847644376	6.72697762	6.430927585	6.289217211	6.470412258	6.158143678	6.706045875	6.632445878	6.60844653	6.235917879	6.526657924	6.510353399	6.504069174	6.609755645	6.873150825	6.568833405	6.446963543	6.945927549
Solyc01g096660.2	11.16009245	11.10432226	10.68722269	9.740553665	9.817901501	10.7355389	11.17765963	11.13372847	11.22384441	10.81244604	10.64431301	9.78984068	10.2511561	10.15353565	10.24776125	10.75440646	11.28794503	10.87291462	9.836113315	9.615722993	10.10249354	9.294946615	9.526445531	9.817183717	10.59043751	10.67768447	10.58083878
Solyc01g096700.2	9.113517162	9.307274448	8.19674924	8.023270656	7.878994974	8.187621861	9.879929674	8.705564774	8.751180666	8.45056198	8.241938973	7.939618368	9.177639947	8.351279032	7.988744282	8.307616345	8.371154173	8.238796984	8.260552339	8.173320441	8.25525912	7.865309387	8.206134815	8.388066907	9.033004407	9.223685066	8.075202829
Solyc01g096710.2	9.676576602	9.579110252	9.934629839	9.797354907	9.79925633	9.635307765	9.645719031	9.749631901	9.939699843	9.82367998	9.882775541	10.14369256	9.523621814	9.939882224	10.05128679	10.04355734	9.818971945	10.10579444	10.19178681	10.34743663	10.21129059	10.34098432	10.35939208	10.1260371	9.962585497	9.81993005	10.47150134
Solyc01g096730.2	3.594533402	3.800038005	3.973206491	5.722389319	5.522216665	5.23277152	3.427376616	3.69065452	3.948868958	4.213638834	4.397247886	4.441256761	4.074314948	4.311920072	4.223240505	4.386179353	4.336542363	4.349138948	4.439962857	4.765151942	4.428855101	6.531772974	5.439664842	5.290487701	4.521660912	4.209009826	4.788865347
Solyc01g096740.2	4.175439571	3.962621634	4.022008098	4.036450486	4.292970256	4.499733494	4.016350903	4.182806286	3.915452059	3.706033995	4.307672022	3.89865521	5.405436841	5.061965221	4.934360717	4.618622347	4.559228743	4.71955734	4.611672382	5.501865327	5.09846082	4.876074116	5.34902705	4.983338278	4.861209139	4.75596939	5.269555452
Solyc01g096760.2	6.090226445	6.089920209	6.02659591	4.487434558	5.415628262	6.045432	6.376497321	5.884502329	6.397406617	5.961148423	5.929557054	5.365724861	6.158151949	5.790784032	5.552402313	5.648494518	6.006714141	5.656014089	5.625623467	6.115757393	5.946665148	5.231953545	5.793157813	6.337266368	6.223131036	6.421002837	5.268818388
Solyc01g096780.2	7.094483401	7.127649037	7.10257808	7.16585261	7.183770247	7.081790972	7.172598653	7.028238925	7.354703387	6.912270965	6.938700048	7.016013373	6.747123604	6.985525863	7.166204818	7.082511395	6.993194189	7.11856224	7.101129287	6.971018333	6.981334172	6.948266706	6.982473893	7.100019923	7.164658629	7.111857168	6.883960476
Solyc01g096800.2	3.37257675	3.554448871	3.537369438	4.335622279	3.719879392	3.481922861	3.89581169	3.539680386	3.607032743	3.747350582	3.726648645	3.734843073	3.813953277	3.572770578	3.657612446	3.740545085	4.151513515	3.837266593	3.803022962	3.935382902	3.677848981	3.99676081	3.693499229	3.721939317	3.846969924	3.881585312	4.230254265
Solyc01g096810.2	9.664895483	9.89563885	10.31229783	9.584494111	10.02716372	9.802162953	9.924328894	9.990849576	9.751330329	10.27942042	10.38564364	10.54556943	10.25195148	10.60396217	9.976458049	9.919572919	9.613379064	10.23321164	10.31423377	10.42802106	10.78994027	10.91529726	10.89388017	11.18977141	9.946118978	10.68039998	11.05898765
Solyc01g096910.2	3.539583266	3.849602121	3.336534257	3.476259892	3.480333549	3.538853066	3.897978733	3.110448492	3.411464617	3.41590262	3.414083504	3.390943043	3.694009293	3.393075419	3.380125106	3.419379442	3.467849361	3.481024291	3.424051358	3.292886401	3.229464822	3.922879694	3.266286281	3.471787843	3.345262308	3.399173153	3.408581486
Solyc01g096940.2	6.999029923	6.344492267	7.39841181	8.171730849	7.507537671	7.219297103	6.349993484	6.687877966	7.929893993	6.787315393	7.527637618	8.025821	6.884710707	8.083386861	8.680047388	7.866242498	7.210885162	7.729879204	8.841189841	9.065876634	7.89752431	7.439664446	8.374096196	7.728236533	8.757252174	7.825465949	8.498532982
Solyc01g097020.2	11.39808659	11.43967331	11.47237092	12.03874884	11.8992227	11.50892604	11.16806203	11.39583315	11.50608094	11.51845939	11.70135625	11.61900287	11.65158672	11.76926685	11.98771379	11.64925566	11.55892212	11.50437866	11.59400378	11.74847881	11.58911617	11.88126278	11.55431538	11.6290083	11.25129125	11.23318383	11.56287362
Solyc01g097140.2	7.418715652	7.722067477	7.467079814	6.723666921	7.48745976	7.600909819	7.380031937	7.455846173	7.542616984	7.738814326	7.638367419	6.990771853	7.870899944	7.910977344	7.326498154	7.453646679	7.781981888	7.67787991	6.966343443	7.135493101	7.507555819	7.234710035	7.091416369	7.545939128	7.182950075	7.157843422	7.476259283
Solyc01g097190.2	6.542078533	6.761884543	6.078872808	5.408224288	5.647411921	6.348973377	6.51393238	5.662782873	5.910818169	6.496702394	6.386715608	5.547351931	6.56533876	5.861277098	5.094649036	5.964421931	6.451146071	5.755221342	4.883287635	5.693227095	5.688841568	5.708196151	5.333140977	6.25188371	5.745785627	5.923917378	5.260173531
Solyc01g097230.2	7.851041946	7.820718588	8.091530356	8.10479981	8.099961993	8.039737702	7.932904354	7.954074517	7.951509124	7.251665651	7.462245269	7.988624591	6.788626191	7.750391716	7.784539285	7.882059215	7.787098066	7.677415941	7.751797923	7.661245382	7.505145753	8.442718156	7.95463509	8.129123651	7.13919254	7.340151546	7.946759386
Solyc01g097240.2	5.010114307	5.452357104	8.231085707	9.275424548	11.31152993	10.08764086	4.569526907	5.971949452	5.646459128	8.493538195	8.435420887	8.452242916	10.42937285	11.25019627	9.73160705	5.214136666	5.288032175	5.905414169	6.824495576	7.249354132	6.10165938	10.61960578	10.15040446	10.71886303	4.880336891	5.212418138	8.316020247
Solyc01g097250.2	3.508730368	3.693039522	3.312737684	3.795844073	3.669556394	3.097895703	3.235328789	3.249074659	3.880921646	3.476314417	3.324204675	3.540648121	3.293125332	3.463742809	3.685125569	3.768177785	3.167857599	3.386672442	3.68675001	3.131888085	3.09042153	3.014969889	3.354064525	3.398446115	3.219681981	3.241839712	3.037470481
Solyc01g097270.2	10.74191133	10.88192863	11.02691184	11.8226953	11.6335194	11.57844315	9.932330646	10.87941484	10.31688491	11.22077914	11.2353655	11.18444256	11.45707683	11.51849982	10.67881646	10.6200897	10.62264631	10.5497381	10.66093276	9.649446186	9.723232094	11.67799748	11.26490341	11.07536303	10.57235403	10.80167302	10.20359714
Solyc01g097290.2	8.293160459	8.673138575	8.474750748	8.389480718	8.185476517	8.518705751	8.718773527	8.463103251	8.561630645	8.37614733	8.615598771	8.678898906	8.465207481	7.91942208	8.405018604	8.646089886	8.62174614	8.473813041	8.48399463	8.679454226	8.83120118	6.941906479	8.440415119	8.083125145	8.638447133	8.605329175	8.453734816
Solyc01g097310.2	8.638770316	8.763378485	8.775202005	9.026591918	8.729396584	8.87272879	8.663770335	8.960177986	9.10458395	8.577533169	8.795113138	8.818017326	8.009525621	8.395682193	8.779707666	8.911375818	8.780616912	8.798958596	8.846043503	8.580268912	8.599684433	8.891527313	8.415317896	8.505935865	8.790858662	8.858969696	8.797638103
Solyc01g097330.2	8.708207808	8.859532788	9.32706298	10.295732	9.885874553	9.369558296	8.754182399	8.839354401	9.118810746	9.14819788	9.094472213	9.726274192	7.515954847	8.685161299	8.830889092	9.218395345	9.106091462	9.132129444	9.062043044	9.037322591	8.319895947	9.656975771	9.34991499	8.982104505	8.688312288	8.507446988	8.328885211
Solyc01g097340.2	9.319865708	9.645288702	7.952781742	7.261282377	7.479128567	9.043455566	9.134552705	8.282983086	8.8329807	9.884484516	9.729756926	8.114431575	8.364790894	6.834603005	7.374538071	8.90443014	9.601914994	8.828106922	6.889258881	7.712931496	8.15754831	6.669589406	6.616680097	7.32522002	8.409758771	8.01349225	7.275212722
